Date,Actual_Return,Pred_Mean,Pred_Vol,Prob_Up,Signal_Base,Signal_Dynamic,Signal_Strong,Signal_Combo,Prob_Gradient,Signal_Momentum,Position_Size_Kelly,Position_Size_Conf,Actual_Dir,Strategy_Return_Base,Cum_Strategy_Base,Strategy_Return_Dynamic,Cum_Strategy_Dynamic,Strategy_Return_Strong,Cum_Strategy_Strong,Strategy_Return_Combo,Cum_Strategy_Combo,Strategy_Return_Momentum,Cum_Strategy_Momentum,Strategy_Return_Kelly,Cum_Strategy_Kelly,Strategy_Return_Confidence,Cum_Strategy_Confidence,Cum_Market,Prob_Centered,Signal_Final,Strategy_Return,Cum_Strategy
2024-09-14,-0.009391286288541528,0.005278098714412189,0.03819417749746716,0.5549553398781333,1,1,1,1,-0.00732558610169165,0,0.05495533987813328,0.10991067975626656,0,-0.009391286288541528,1.1730433807946412,-0.009391286288541528,1.2385439797353546,-0.009391286288541528,1.346210207354661,-0.009391286288541528,1.895347000404646,-0.009391286288541528,1.2238197866434473,-0.0005848980061919996,1.0375950946592734,-0.0011697960123839993,1.0749851854274501,2.0386660231596863,0.5485995299259965,1,-0.009391286288541528,1.701369781810416
2024-09-15,-0.013798343779418605,0.002016415396501017,0.03819417751173202,0.5210518953692509,1,1,0,1,-0.033903444508882385,0,0.021051895369250895,0.04210379073850179,0,-0.013798343779418605,1.1568573249582654,-0.013798343779418605,1.221454124117037,-0.013798343779418605,1.327634736114219,-0.013798343779418605,1.8691943509117728,-0.0,1.2238197866434473,-0.0007582926721532756,1.036808293902331,-0.0015165853443065511,1.0733548786498843,2.010535808520709,0.5146960854171141,1,-0.013798343779418605,1.6778936966650817
2024-09-16,-0.016874951656180977,0.00203507908777849,0.03819417752534485,0.521246565616377,1,1,0,1,0.00019467024712604974,1,0.021246565616376945,0.04249313123275389,0,-0.016874951656180977,1.1373354135264957,-0.016874951656180977,1.200842144822319,-0.0,1.327634736114219,-0.016874951656180977,1.83765178660413,-0.0,1.2238197866434473,-0.000355249716627089,1.0364399680497258,-0.000710499433254178,1.072592260616923,1.9766081139489011,0.5148907556642401,1,-0.016874951656180977,1.6495793216496475
2024-09-17,0.035717088660707746,0.004768876000963253,0.038194177538335435,0.5496822991658896,1,1,1,1,0.028435733549512676,1,0.04968229916588962,0.09936459833177924,1,0.035717088660707746,1.1779577233283842,0.035717088660707746,1.243732730176452,0.0,1.327634736114219,0.035717088660707746,1.9032873583937775,0.035717088660707746,1.2675310664677195,0.00075886546785568,1.0372264865509842,0.00151773093571136,1.0742201670722658,2.047206801202288,0.5433264892137528,1,0.035717088660707746,1.708497492533878
2024-09-18,0.02199433056839477,0.00835585067432183,0.03819417755073222,0.5865865177335314,1,1,1,1,0.03690421856764181,1,0.08658651773353143,0.17317303546706286,1,0.02199433056839477,1.2038661148908623,0.02199433056839477,1.271087798982685,0.02199433056839477,1.3568351733743986,0.02199433056839477,1.945148889720937,0.02199433056839477,1.2954095637493204,0.00109272891125246,1.0383598939203553,0.00218545782250492,1.0765678299394863,2.092233744329797,0.5802307077813946,1,0.02199433056839477,1.7460747511599417
2024-09-19,0.020721119053916288,0.00842863910760304,0.038194177562562354,0.5873286673298669,1,1,1,1,0.0007421495963354507,1,0.08732866732986688,0.17465733465973377,1,0.020721119053916288,1.2288115679824914,0.020721119053916288,1.2974261605933857,0.020721119053916288,1.3849503165384307,0.020721119053916288,1.9854545514424375,0.020721119053916288,1.3222518995433519,0.0017941695424205388,1.0402228876160984,0.0035883390848410776,1.0804309203611406,2.1355871688346757,0.5809728573777301,1,0.020721119053916288,1.782255373955764
2024-09-20,0.0040040116474054175,0.004149412148319105,0.03819417757385174,0.5432559491535853,1,1,1,1,-0.044072718176281556,0,0.04325594915358533,0.08651189830717065,1,0.0040040116474054175,1.2337317438131596,0.0040040116474054175,1.30262107005205,0.0040040116474054175,1.3904956737369283,0.0040040116474054175,1.993404334591807,0.0040040116474054175,1.3275462115499272,0.00034966500114117996,1.0405866171532838,0.0006993300022823599,1.0811864981191428,2.1441380847327394,0.5369001392014485,1,0.0040040116474054175,1.7893915452317337
2024-09-21,0.0031893030164782386,0.0036973789064640586,0.03819417758462509,0.5385592855228898,1,1,1,1,-0.004696663630695541,0,0.038559285522889786,0.07711857104577957,1,0.0031893030164782386,1.237666488185228,0.0031893030164782386,1.306775523360095,0.0031893030164782386,1.3949303857835773,0.0031893030164782386,1.9997619050491815,0.0,1.3275462115499272,0.000137956329116159,1.0407301726631137,0.000275912658232318,1.0814848111598838,2.1509763907941233,0.532203475570753,1,0.0031893030164782386,1.795098457084602
2024-09-22,0.003996604788029707,0.00390144841143479,0.038194177594905995,0.54068029062956,1,1,1,1,0.0021210051066702373,1,0.04068029062956002,0.08136058125912005,1,0.003996604788029707,1.242612951997893,0.003996604788029707,1.311998188673636,0.003996604788029707,1.400505371242368,0.003996604788029707,2.0077541630538205,0.0,1.3275462115499272,0.0001541062251437859,1.040890555661416,0.0003082124502875718,1.0818181382434802,2.15957299333651,0.5343244806774232,1,0.003996604788029707,1.8022727561731713
2024-09-23,-0.005023067643079772,0.0038079909930739614,0.03819417760471696,0.5397090769712248,1,1,1,1,-0.0009712136583351905,0,0.03970907697122483,0.07941815394244967,0,-0.005023067643079772,1.2363712230858406,-0.005023067643079772,1.3054079330243302,-0.005023067643079772,1.3934705380281212,-0.005023067643079772,1.997669078082126,-0.005023067643079772,1.3208778571299977,-0.0002043398515724242,1.040677860239769,-0.0004086797031448484,1.0813760211278862,2.1487253121108125,0.533353267019088,1,-0.005023067643079772,1.7932198182076335
